,id,cohort,gender,yr,career,stem,medicine,social science,time,weight
9371,6918,(2) Younger,(2) Male,F8,(33) CRAFTS,0.0,0.0,0.0,1,0.4549
9372,1251,(1) Older,(2) Male,F8,,,,,1,0.0
9373,1353,(1) Older,(2) Male,F8,,,,,1,0.0
9374,1842,(1) Older,(2) Male,F8,,,,,1,0.0
9375,1941,(1) Older,(2) Male,F8,,,,,1,0.0
9376,2193,(1) Older,(2) Male,F8,,,,,1,0.0
9377,2613,(1) Older,(2) Male,F8,,,,,1,0.0
9378,2823,(1) Older,(2) Male,F8,,,,,1,0.0
9379,2917,(1) Older,(2) Male,F8,,,,,1,0.0
9380,3519,(1) Older,(2) Male,F8,,,,,1,0.0
9381,4151,(1) Older,(2) Male,F8,,,,,1,0.0
9382,4622,(1) Older,(2) Male,F8,,,,,1,0.0
9383,4708,(1) Older,(2) Male,F8,,,,,1,0.0
9384,4909,(1) Older,(2) Male,F8,,,,,1,0.0
9385,5380,(1) Older,(2) Male,F8,,,,,1,0.0
9386,5460,(1) Older,(2) Male,F8,,,,,1,0.0
9387,5585,(1) Older,(2) Male,F8,,,,,1,0.0
9388,6247,(1) Older,(2) Male,F8,,,,,1,0.0
9389,6323,(1) Older,(2) Male,F8,,,,,1,0.0
9390,6478,(1) Older,(2) Male,F8,,,,,1,0.0
9391,6589,(1) Older,(2) Male,F8,,,,,1,0.0
9392,1158,(2) Younger,(1) Female,F8,(21) HEALTH PROFESSIONALS II,0.0,1.0,0.0,1,0.4664
9393,1587,(2) Younger,(1) Female,F8,(52) SERVICE,0.0,0.0,0.0,1,0.4664
9394,2278,(2) Younger,(1) Female,F8,(25) TEACHERS (EXCEPT COLLEGE),0.0,0.0,0.0,1,0.4664
9395,2593,(2) Younger,(1) Female,F8,(18) OTHER PROFESSIONALS,0.0,0.0,0.0,1,0.4664
9396,3074,(2) Younger,(1) Female,F8,(25) TEACHERS (EXCEPT COLLEGE),0.0,0.0,0.0,1,0.4664
9397,3214,(2) Younger,(1) Female,F8,(52) SERVICE,0.0,0.0,0.0,1,0.4664
9398,3481,(2) Younger,(1) Female,F8,(14) SOCIAL SCIENTISTS,0.0,0.0,1.0,1,0.4664
9399,3911,(2) Younger,(1) Female,F8,(21) HEALTH PROFESSIONALS II,0.0,1.0,0.0,1,0.4664
9400,4008,(2) Younger,(1) Female,F8,(18) OTHER PROFESSIONALS,0.0,0.0,0.0,1,0.4664
9401,5773,(2) Younger,(1) Female,F8,(25) TEACHERS (EXCEPT COLLEGE),0.0,0.0,0.0,1,0.4664
9402,6365,(2) Younger,(1) Female,F8,(15) HEALTH PROFESSIONALS I,0.0,1.0,0.0,1,0.4664
9403,6529,(2) Younger,(1) Female,F8,(17) LAW AND RELATED,0.0,0.0,0.0,1,0.4664
9404,6931,(2) Younger,(1) Female,F8,(15) HEALTH PROFESSIONALS I,0.0,1.0,0.0,1,0.4664
9405,1418,(1) Older,(2) Male,F8,,,,,1,0.0
9406,1605,(1) Older,(2) Male,F8,,,,,1,0.0
9407,1965,(1) Older,(2) Male,F8,,,,,1,0.0
9408,2033,(1) Older,(2) Male,F8,,,,,1,0.0
9409,2102,(1) Older,(2) Male,F8,,,,,1,0.0
9410,2899,(1) Older,(2) Male,F8,,,,,1,0.0
9411,3042,(1) Older,(2) Male,F8,,,,,1,0.0
9412,3269,(1) Older,(2) Male,F8,,,,,1,0.0
9413,3606,(1) Older,(2) Male,F8,,,,,1,0.0
9414,4496,(1) Older,(2) Male,F8,,,,,1,0.0
9415,4630,(1) Older,(2) Male,F8,,,,,1,0.0
9416,4847,(1) Older,(2) Male,F8,,,,,1,0.0
9417,5341,(1) Older,(2) Male,F8,,,,,1,0.0
9418,5922,(1) Older,(2) Male,F8,,,,,1,0.0
9419,6049,(1) Older,(2) Male,F8,,,,,1,0.0
9420,1208,(2) Younger,(2) Male,F8,(18) OTHER PROFESSIONALS,0.0,0.0,0.0,1,0.4664
9421,1346,(2) Younger,(2) Male,F8,(33) CRAFTS,0.0,0.0,0.0,1,0.4664
9422,2175,(2) Younger,(2) Male,F8,(22) BUSINESS,0.0,0.0,0.0,1,0.4664
9423,2625,(2) Younger,(2) Male,F8,(43) PROTECTIVE SERVICES,0.0,0.0,0.0,1,0.4664
9424,3022,(2) Younger,(2) Male,F8,(18) OTHER PROFESSIONALS,0.0,0.0,0.0,1,0.4664
9425,3909,(2) Younger,(2) Male,F8,(33) CRAFTS,0.0,0.0,0.0,1,0.4664
9426,4121,(2) Younger,(2) Male,F8,(22) BUSINESS,0.0,0.0,0.0,1,0.4664
9427,4569,(2) Younger,(2) Male,F8,(16) OTHER SCIENTIFIC/TECHNICAL PROFESSSIONALS,1.0,0.0,0.0,1,0.4664
9428,5101,(2) Younger,(2) Male,F8,(33) CRAFTS,0.0,0.0,0.0,1,0.4664
9429,5686,(2) Younger,(2) Male,F8,(22) BUSINESS,0.0,0.0,0.0,1,0.4664
9430,5775,(2) Younger,(2) Male,F8,(18) OTHER PROFESSIONALS,0.0,0.0,0.0,1,0.4664
9431,6141,(2) Younger,(2) Male,F8,(43) PROTECTIVE SERVICES,0.0,0.0,0.0,1,0.4664
9432,6296,(2) Younger,(2) Male,F8,(11) SCIENTISTS,1.0,0.0,0.0,1,0.4664
9433,6319,(2) Younger,(2) Male,F8,(31) SALES,0.0,0.0,0.0,1,0.4664
9434,6708,(2) Younger,(2) Male,F8,(18) OTHER PROFESSIONALS,0.0,0.0,0.0,1,0.4664
9435,1137,(2) Younger,(1) Female,F8,(15) HEALTH PROFESSIONALS I,0.0,1.0,0.0,1,0.4461
9436,1558,(2) Younger,(1) Female,F8,(31) SALES,0.0,0.0,0.0,1,0.4461
9437,3307,(2) Younger,(1) Female,F8,(33) CRAFTS,0.0,0.0,0.0,1,0.4461
9438,3496,(2) Younger,(1) Female,F8,(11) SCIENTISTS,1.0,0.0,0.0,1,0.4461
9439,3719,(2) Younger,(1) Female,F8,,,,,1,0.4461
9440,3749,(2) Younger,(1) Female,F8,(52) SERVICE,0.0,0.0,0.0,1,0.4461
9441,4416,(2) Younger,(1) Female,F8,(43) PROTECTIVE SERVICES,0.0,0.0,0.0,1,0.4461
9442,5689,(2) Younger,(1) Female,F8,(18) OTHER PROFESSIONALS,0.0,0.0,0.0,1,0.4461
9443,5993,(2) Younger,(1) Female,F8,(33) CRAFTS,0.0,0.0,0.0,1,0.4461
9444,5994,(2) Younger,(1) Female,F8,(15) HEALTH PROFESSIONALS I,0.0,1.0,0.0,1,0.4461
9445,6213,(2) Younger,(1) Female,F8,(32) CLERICAL,0.0,0.0,0.0,1,0.4461
9446,6217,(2) Younger,(1) Female,F8,,,,,1,0.4461
9447,1547,(2) Younger,(2) Male,F8,(16) OTHER SCIENTIFIC/TECHNICAL PROFESSSIONALS,1.0,0.0,0.0,1,0.4588
9448,1682,(2) Younger,(2) Male,F8,(17) LAW AND RELATED,0.0,0.0,0.0,1,0.4588
9449,2362,(2) Younger,(2) Male,F8,(43) PROTECTIVE SERVICES,0.0,0.0,0.0,1,0.4588
9450,3532,(2) Younger,(2) Male,F8,,,,,1,0.4588
9451,3545,(2) Younger,(2) Male,F8,(15) HEALTH PROFESSIONALS I,0.0,1.0,0.0,1,0.4588
9452,3757,(2) Younger,(2) Male,F8,(11) SCIENTISTS,1.0,0.0,0.0,1,0.4588
9453,4320,(2) Younger,(2) Male,F8,,,,,1,0.4588
9454,4778,(2) Younger,(2) Male,F8,(18) OTHER PROFESSIONALS,0.0,0.0,0.0,1,0.4588
9455,4910,(2) Younger,(2) Male,F8,(17) LAW AND RELATED,0.0,0.0,0.0,1,0.4588
9456,6333,(2) Younger,(2) Male,F8,(22) BUSINESS,0.0,0.0,0.0,1,0.4588
9457,6899,(2) Younger,(2) Male,F8,(22) BUSINESS,0.0,0.0,0.0,1,0.4588
9458,4401,(2) Younger,(2) Male,F8,(22) BUSINESS,0.0,0.0,0.0,1,0.478
9459,5440,(2) Younger,(2) Male,F8,(22) BUSINESS,0.0,0.0,0.0,1,0.478
9460,5871,(2) Younger,(2) Male,F8,(42) TRANSPORTATION,0.0,0.0,0.0,1,0.478
9461,6465,(2) Younger,(2) Male,F8,(22) BUSINESS,0.0,0.0,0.0,1,0.478
9462,6872,(2) Younger,(2) Male,F8,(43) PROTECTIVE SERVICES,0.0,0.0,0.0,1,0.478
9463,1153,(2) Younger,(1) Female,F8,(18) OTHER PROFESSIONALS,0.0,0.0,0.0,1,0.5919
9464,1483,(2) Younger,(1) Female,F8,(14) SOCIAL SCIENTISTS,0.0,0.0,1.0,1,0.5919
9465,1897,(2) Younger,(1) Female,F8,(15) HEALTH PROFESSIONALS I,0.0,1.0,0.0,1,0.5919
9466,2832,(2) Younger,(1) Female,F8,(17) LAW AND RELATED,0.0,0.0,0.0,1,0.5919
9467,2913,(2) Younger,(1) Female,F8,(15) HEALTH PROFESSIONALS I,0.0,1.0,0.0,1,0.5919
9468,3750,(2) Younger,(1) Female,F8,(32) CLERICAL,0.0,0.0,0.0,1,0.5919
9469,3967,(2) Younger,(1) Female,F8,(32) CLERICAL,0.0,0.0,0.0,1,0.5919
9470,4076,(2) Younger,(1) Female,F8,(21) HEALTH PROFESSIONALS II,0.0,1.0,0.0,1,0.5919
9471,4493,(2) Younger,(1) Female,F8,(52) SERVICE,0.0,0.0,0.0,1,0.5919
9472,4809,(2) Younger,(1) Female,F8,(22) BUSINESS,0.0,0.0,0.0,1,0.5919
9473,4827,(2) Younger,(1) Female,F8,(18) OTHER PROFESSIONALS,0.0,0.0,0.0,1,0.5919
9474,4837,(2) Younger,(1) Female,F8,(32) CLERICAL,0.0,0.0,0.0,1,0.5919
9475,4958,(2) Younger,(1) Female,F8,(14) SOCIAL SCIENTISTS,0.0,0.0,1.0,1,0.5919
9476,5246,(2) Younger,(1) Female,F8,(15) HEALTH PROFESSIONALS I,0.0,1.0,0.0,1,0.5919
9477,5352,(2) Younger,(1) Female,F8,(18) OTHER PROFESSIONALS,0.0,0.0,0.0,1,0.5919
9478,5395,(2) Younger,(1) Female,F8,(17) LAW AND RELATED,0.0,0.0,0.0,1,0.5919
9479,5495,(2) Younger,(1) Female,F8,(51) LABORS,0.0,0.0,0.0,1,0.5919
9480,5527,(2) Younger,(1) Female,F8,(21) HEALTH PROFESSIONALS II,0.0,1.0,0.0,1,0.5919
9481,6264,(2) Younger,(1) Female,F8,(18) OTHER PROFESSIONALS,0.0,0.0,0.0,1,0.5919
9482,6387,(2) Younger,(1) Female,F8,(18) OTHER PROFESSIONALS,0.0,0.0,0.0,1,0.5919
9483,6728,(2) Younger,(1) Female,F8,(21) HEALTH PROFESSIONALS II,0.0,1.0,0.0,1,0.5919
9484,6784,(2) Younger,(1) Female,F8,(52) SERVICE,0.0,0.0,0.0,1,0.5919
9485,6937,(2) Younger,(1) Female,F8,(11) SCIENTISTS,1.0,0.0,0.0,1,0.5919
9486,1103,(2) Younger,(1) Female,F8,,,,,1,0.4983
9487,1260,(2) Younger,(1) Female,F8,(32) CLERICAL,0.0,0.0,0.0,1,0.4983
9488,1449,(2) Younger,(1) Female,F8,(15) HEALTH PROFESSIONALS I,0.0,1.0,0.0,1,0.4983
9489,1572,(2) Younger,(1) Female,F8,(43) PROTECTIVE SERVICES,0.0,0.0,0.0,1,0.4983
9490,1788,(2) Younger,(1) Female,F8,,,,,1,0.4983
9491,2164,(2) Younger,(1) Female,F8,(21) HEALTH PROFESSIONALS II,0.0,1.0,0.0,1,0.4983
9492,2429,(2) Younger,(1) Female,F8,(52) SERVICE,0.0,0.0,0.0,1,0.4983
9493,2662,(2) Younger,(1) Female,F8,(18) OTHER PROFESSIONALS,0.0,0.0,0.0,1,0.4983
9494,2718,(2) Younger,(1) Female,F8,(15) HEALTH PROFESSIONALS I,0.0,1.0,0.0,1,0.4983
9495,3176,(2) Younger,(1) Female,F8,(15) HEALTH PROFESSIONALS I,0.0,1.0,0.0,1,0.4983
9496,3218,(2) Younger,(1) Female,F8,(52) SERVICE,0.0,0.0,0.0,1,0.4983
9497,3572,(2) Younger,(1) Female,F8,(21) HEALTH PROFESSIONALS II,0.0,1.0,0.0,1,0.4983
9498,4325,(2) Younger,(1) Female,F8,(21) HEALTH PROFESSIONALS II,0.0,1.0,0.0,1,0.4983
9499,4408,(2) Younger,(1) Female,F8,(15) HEALTH PROFESSIONALS I,0.0,1.0,0.0,1,0.4983
9500,4511,(2) Younger,(1) Female,F8,(32) CLERICAL,0.0,0.0,0.0,1,0.4983
9501,4558,(2) Younger,(1) Female,F8,(21) HEALTH PROFESSIONALS II,0.0,1.0,0.0,1,0.4983
9502,5409,(2) Younger,(1) Female,F8,(15) HEALTH PROFESSIONALS I,0.0,1.0,0.0,1,0.4983
9503,5736,(2) Younger,(1) Female,F8,,,,,1,0.4983
9504,1030,(1) Older,(2) Male,F8,,,,,1,0.0
9505,1059,(1) Older,(2) Male,F8,,,,,1,0.0
9506,1248,(1) Older,(2) Male,F8,,,,,1,0.0
9507,1468,(1) Older,(2) Male,F8,,,,,1,0.0
9508,1528,(1) Older,(2) Male,F8,,,,,1,0.0
9509,1747,(1) Older,(2) Male,F8,,,,,1,0.0
9510,2024,(1) Older,(2) Male,F8,,,,,1,0.0
9511,2512,(1) Older,(2) Male,F8,,,,,1,0.0
9512,2570,(1) Older,(2) Male,F8,,,,,1,0.0
9513,3472,(1) Older,(2) Male,F8,,,,,1,0.0
9514,3544,(1) Older,(2) Male,F8,,,,,1,0.0
9515,3714,(1) Older,(2) Male,F8,,,,,1,0.0
9516,4436,(1) Older,(2) Male,F8,,,,,1,0.0
9517,4687,(1) Older,(2) Male,F8,,,,,1,0.0
9518,5033,(1) Older,(2) Male,F8,,,,,1,0.0
9519,5904,(1) Older,(2) Male,F8,,,,,1,0.0
9520,6161,(1) Older,(2) Male,F8,,,,,1,0.0
9521,6318,(1) Older,(2) Male,F8,,,,,1,0.0
9522,6487,(1) Older,(2) Male,F8,,,,,1,0.0
9523,6548,(1) Older,(2) Male,F8,,,,,1,0.0
9524,6897,(1) Older,(2) Male,F8,,,,,1,0.0
9525,1557,(1) Older,(1) Female,F8,,,,,1,0.0
9526,1971,(1) Older,(1) Female,F8,,,,,1,0.0
9527,2061,(1) Older,(1) Female,F8,,,,,1,0.0
9528,2856,(1) Older,(1) Female,F8,,,,,1,0.0
9529,3321,(1) Older,(1) Female,F8,,,,,1,0.0
9530,3507,(1) Older,(1) Female,F8,,,,,1,0.0
9531,4234,(1) Older,(1) Female,F8,,,,,1,0.0
9532,4313,(1) Older,(1) Female,F8,,,,,1,0.0
9533,4605,(1) Older,(1) Female,F8,,,,,1,0.0
9534,4683,(1) Older,(1) Female,F8,,,,,1,0.0
9535,5489,(1) Older,(1) Female,F8,,,,,1,0.0
9536,5823,(1) Older,(1) Female,F8,,,,,1,0.0
9537,5883,(1) Older,(1) Female,F8,,,,,1,0.0
9538,6082,(1) Older,(1) Female,F8,,,,,1,0.0
9539,6084,(1) Older,(1) Female,F8,,,,,1,0.0
9540,6150,(1) Older,(1) Female,F8,,,,,1,0.0
9541,1554,(1) Older,(1) Female,F8,,,,,1,0.0
9542,1709,(1) Older,(1) Female,F8,,,,,1,0.0
9543,1990,(1) Older,(1) Female,F8,,,,,1,0.0
9544,2026,(1) Older,(1) Female,F8,,,,,1,0.0
9545,3733,(1) Older,(1) Female,F8,,,,,1,0.0
9546,3875,(1) Older,(1) Female,F8,,,,,1,0.0
9547,4413,(1) Older,(1) Female,F8,,,,,1,0.0
9548,4563,(1) Older,(1) Female,F8,,,,,1,0.0
9549,5008,(1) Older,(1) Female,F8,,,,,1,0.0
9550,5292,(1) Older,(1) Female,F8,,,,,1,0.0
9551,5293,(1) Older,(1) Female,F8,,,,,1,0.0
9552,5544,(1) Older,(1) Female,F8,,,,,1,0.0
9553,5693,(1) Older,(1) Female,F8,,,,,1,0.0
9554,5932,(1) Older,(1) Female,F8,,,,,1,0.0
9555,5965,(1) Older,(1) Female,F8,,,,,1,0.0
9556,6133,(1) Older,(1) Female,F8,,,,,1,0.0
9557,6258,(1) Older,(1) Female,F8,,,,,1,0.0
9558,6355,(1) Older,(1) Female,F8,,,,,1,0.0
9559,1110,(1) Older,(1) Female,F8,,,,,1,0.0
9560,1117,(1) Older,(1) Female,F8,,,,,1,0.0
9561,1409,(1) Older,(1) Female,F8,,,,,1,0.0
9562,1651,(1) Older,(1) Female,F8,,,,,1,0.0
9563,1870,(1) Older,(1) Female,F8,,,,,1,0.0
9564,2105,(1) Older,(1) Female,F8,,,,,1,0.0
9565,2557,(1) Older,(1) Female,F8,,,,,1,0.0
9566,3446,(1) Older,(1) Female,F8,,,,,1,0.0
9567,3650,(1) Older,(1) Female,F8,,,,,1,0.0
9568,4074,(1) Older,(1) Female,F8,,,,,1,0.0
9569,4079,(1) Older,(1) Female,F8,,,,,1,0.0
9570,4226,(1) Older,(1) Female,F8,,,,,1,0.0
9571,4512,(1) Older,(1) Female,F8,,,,,1,0.0
9572,4774,(1) Older,(1) Female,F8,,,,,1,0.0
9573,5062,(1) Older,(1) Female,F8,,,,,1,0.0
9574,5503,(1) Older,(1) Female,F8,,,,,1,0.0
9575,5529,(1) Older,(1) Female,F8,,,,,1,0.0
9576,5743,(1) Older,(1) Female,F8,,,,,1,0.0
9577,5839,(1) Older,(1) Female,F8,,,,,1,0.0
9578,6070,(1) Older,(1) Female,F8,,,,,1,0.0
9579,6834,(1) Older,(1) Female,F8,,,,,1,0.0
9580,1025,(1) Older,(2) Male,F8,,,,,1,0.0
9581,1880,(1) Older,(2) Male,F8,,,,,1,0.0
9582,3349,(1) Older,(2) Male,F8,,,,,1,0.0
9583,4450,(1) Older,(2) Male,F8,,,,,1,0.0
9584,4804,(1) Older,(2) Male,F8,,,,,1,0.0
9585,5355,(1) Older,(2) Male,F8,,,,,1,0.0
9586,5927,(1) Older,(2) Male,F8,,,,,1,0.0
9587,6112,(1) Older,(2) Male,F8,,,,,1,0.0
9588,6631,(1) Older,(2) Male,F8,,,,,1,0.0
9589,6890,(1) Older,(2) Male,F8,,,,,1,0.0
9590,1487,(2) Younger,(1) Female,F8,(18) OTHER PROFESSIONALS,0.0,0.0,0.0,1,0.8271
9591,1576,(2) Younger,(1) Female,F8,(18) OTHER PROFESSIONALS,0.0,0.0,0.0,1,0.8271
9592,1634,(2) Younger,(1) Female,F8,(25) TEACHERS (EXCEPT COLLEGE),0.0,0.0,0.0,1,0.8271
9593,1828,(2) Younger,(1) Female,F8,(52) SERVICE,0.0,0.0,0.0,1,0.8271
9594,2189,(2) Younger,(1) Female,F8,(25) TEACHERS (EXCEPT COLLEGE),0.0,0.0,0.0,1,0.8271
9595,2391,(2) Younger,(1) Female,F8,(18) OTHER PROFESSIONALS,0.0,0.0,0.0,1,0.8271
9596,2986,(2) Younger,(1) Female,F8,(17) LAW AND RELATED,0.0,0.0,0.0,1,0.8271
9597,3583,(2) Younger,(1) Female,F8,(17) LAW AND RELATED,0.0,0.0,0.0,1,0.8271
9598,3800,(2) Younger,(1) Female,F8,(52) SERVICE,0.0,0.0,0.0,1,0.8271
9599,3898,(2) Younger,(1) Female,F8,(32) CLERICAL,0.0,0.0,0.0,1,0.8271
9600,4254,(2) Younger,(1) Female,F8,(52) SERVICE,0.0,0.0,0.0,1,0.8271
9601,4922,(2) Younger,(1) Female,F8,(22) BUSINESS,0.0,0.0,0.0,1,0.8271
9602,1149,(2) Younger,(1) Female,F8,(21) HEALTH PROFESSIONALS II,0.0,1.0,0.0,1,0.3998
9603,2623,(2) Younger,(1) Female,F8,(32) CLERICAL,0.0,0.0,0.0,1,0.3998
9604,2765,(2) Younger,(1) Female,F8,(18) OTHER PROFESSIONALS,0.0,0.0,0.0,1,0.3998
9605,3110,(2) Younger,(1) Female,F8,(32) CLERICAL,0.0,0.0,0.0,1,0.3998
9606,3241,(2) Younger,(1) Female,F8,(21) HEALTH PROFESSIONALS II,0.0,1.0,0.0,1,0.3998
9607,3889,(2) Younger,(1) Female,F8,(22) BUSINESS,0.0,0.0,0.0,1,0.3998
9608,4247,(2) Younger,(1) Female,F8,(21) HEALTH PROFESSIONALS II,0.0,1.0,0.0,1,0.3998
9609,5737,(2) Younger,(1) Female,F8,(22) BUSINESS,0.0,0.0,0.0,1,0.3998
9610,5757,(2) Younger,(1) Female,F8,(18) OTHER PROFESSIONALS,0.0,0.0,0.0,1,0.3998
9611,1016,(2) Younger,(1) Female,F8,,,,,1,0.0
9612,1223,(2) Younger,(1) Female,F8,,,,,1,0.0
9613,1252,(2) Younger,(1) Female,F8,,,,,1,0.0
9614,1281,(2) Younger,(1) Female,F8,,,,,1,0.0
9615,1692,(2) Younger,(1) Female,F8,,,,,1,0.0
9616,2176,(2) Younger,(1) Female,F8,,,,,1,0.0
9617,2694,(2) Younger,(1) Female,F8,,,,,1,0.0
9618,2741,(2) Younger,(1) Female,F8,,,,,1,0.0
9619,3010,(2) Younger,(1) Female,F8,,,,,1,0.0
9620,3013,(2) Younger,(1) Female,F8,,,,,1,0.0
9621,3510,(2) Younger,(1) Female,F8,,,,,1,0.0
9622,4800,(2) Younger,(1) Female,F8,,,,,1,0.0
9623,4894,(2) Younger,(1) Female,F8,,,,,1,0.0
9624,4953,(2) Younger,(1) Female,F8,,,,,1,0.0
9625,5118,(2) Younger,(1) Female,F8,,,,,1,0.0
9626,5741,(2) Younger,(1) Female,F8,,,,,1,0.0
9627,6443,(2) Younger,(1) Female,F8,,,,,1,0.0
9628,6457,(2) Younger,(1) Female,F8,,,,,1,0.0
9629,6535,(2) Younger,(1) Female,F8,,,,,1,0.0
9630,6860,(2) Younger,(1) Female,F8,,,,,1,0.0
9631,2020,(2) Younger,(2) Male,F8,,,,,1,0.0
9632,2257,(2) Younger,(2) Male,F8,,,,,1,0.0
9633,2288,(2) Younger,(2) Male,F8,,,,,1,0.0
9634,2665,(2) Younger,(2) Male,F8,,,,,1,0.0
9635,3342,(2) Younger,(2) Male,F8,,,,,1,0.0
9636,3562,(2) Younger,(2) Male,F8,,,,,1,0.0
9637,4043,(2) Younger,(2) Male,F8,,,,,1,0.0
9638,4167,(2) Younger,(2) Male,F8,,,,,1,0.0
9639,4175,(2) Younger,(2) Male,F8,,,,,1,0.0
9640,4180,(2) Younger,(2) Male,F8,,,,,1,0.0
9641,4744,(2) Younger,(2) Male,F8,,,,,1,0.0
9642,4835,(2) Younger,(2) Male,F8,,,,,1,0.0
9643,5047,(2) Younger,(2) Male,F8,,,,,1,0.0
9644,5307,(2) Younger,(2) Male,F8,,,,,1,0.0
9645,5553,(2) Younger,(2) Male,F8,,,,,1,0.0
9646,5589,(2) Younger,(2) Male,F8,,,,,1,0.0
9647,5950,(2) Younger,(2) Male,F8,,,,,1,0.0
9648,6015,(2) Younger,(2) Male,F8,,,,,1,0.0
9649,6221,(2) Younger,(2) Male,F8,,,,,1,0.0
9650,6239,(2) Younger,(2) Male,F8,,,,,1,0.0
9651,6774,(2) Younger,(2) Male,F8,,,,,1,0.0
9652,6846,(2) Younger,(2) Male,F8,,,,,1,0.0
9653,1112,(2) Younger,(1) Female,F8,(25) TEACHERS (EXCEPT COLLEGE),0.0,0.0,0.0,1,0.7340000000000001
9654,1288,(2) Younger,(1) Female,F8,(21) HEALTH PROFESSIONALS II,0.0,1.0,0.0,1,0.7340000000000001
9655,3053,(2) Younger,(1) Female,F8,(15) HEALTH PROFESSIONALS I,0.0,1.0,0.0,1,0.7340000000000001
9656,3834,(2) Younger,(1) Female,F8,(52) SERVICE,0.0,0.0,0.0,1,0.7340000000000001
9657,3874,(2) Younger,(1) Female,F8,(15) HEALTH PROFESSIONALS I,0.0,1.0,0.0,1,0.7340000000000001
9658,4506,(2) Younger,(1) Female,F8,(22) BUSINESS,0.0,0.0,0.0,1,0.7340000000000001
9659,5019,(2) Younger,(1) Female,F8,(22) BUSINESS,0.0,0.0,0.0,1,0.7340000000000001
9660,5039,(2) Younger,(1) Female,F8,(52) SERVICE,0.0,0.0,0.0,1,0.7340000000000001
9661,5098,(2) Younger,(1) Female,F8,(13) ENGINEERS,1.0,0.0,0.0,1,0.7340000000000001
9662,5143,(2) Younger,(1) Female,F8,(17) LAW AND RELATED,0.0,0.0,0.0,1,0.7340000000000001
9663,5164,(2) Younger,(1) Female,F8,(17) LAW AND RELATED,0.0,0.0,0.0,1,0.7340000000000001
9664,5501,(2) Younger,(1) Female,F8,(25) TEACHERS (EXCEPT COLLEGE),0.0,0.0,0.0,1,0.7340000000000001
9665,6212,(2) Younger,(1) Female,F8,(13) ENGINEERS,1.0,0.0,0.0,1,0.7340000000000001
9666,6533,(2) Younger,(1) Female,F8,(21) HEALTH PROFESSIONALS II,0.0,1.0,0.0,1,0.7340000000000001
9667,6534,(2) Younger,(1) Female,F8,(31) SALES,0.0,0.0,0.0,1,0.7340000000000001
9668,6540,(2) Younger,(1) Female,F8,(18) OTHER PROFESSIONALS,0.0,0.0,0.0,1,0.7340000000000001
9669,6569,(2) Younger,(1) Female,F8,(52) SERVICE,0.0,0.0,0.0,1,0.7340000000000001
9670,6799,(2) Younger,(1) Female,F8,(15) HEALTH PROFESSIONALS I,0.0,1.0,0.0,1,0.7340000000000001
9671,1197,(1) Older,(2) Male,F8,,,,,1,0.0
9672,1310,(1) Older,(2) Male,F8,,,,,1,0.0
9673,2347,(1) Older,(2) Male,F8,,,,,1,0.0
9674,2367,(1) Older,(2) Male,F8,,,,,1,0.0
9675,2644,(1) Older,(2) Male,F8,,,,,1,0.0
9676,2902,(1) Older,(2) Male,F8,,,,,1,0.0
9677,2938,(1) Older,(2) Male,F8,,,,,1,0.0
9678,3153,(1) Older,(2) Male,F8,,,,,1,0.0
9679,3261,(1) Older,(2) Male,F8,,,,,1,0.0
9680,3895,(1) Older,(2) Male,F8,,,,,1,0.0
9681,4321,(1) Older,(2) Male,F8,,,,,1,0.0
9682,5498,(1) Older,(2) Male,F8,,,,,1,0.0
9683,5797,(1) Older,(2) Male,F8,,,,,1,0.0
9684,5843,(1) Older,(2) Male,F8,,,,,1,0.0
9685,5908,(1) Older,(2) Male,F8,,,,,1,0.0
9686,6559,(1) Older,(2) Male,F8,,,,,1,0.0
9687,6718,(1) Older,(2) Male,F8,,,,,1,0.0
9688,1132,(2) Younger,(1) Female,F8,(11) SCIENTISTS,1.0,0.0,0.0,1,0.5923
9689,1169,(2) Younger,(1) Female,F8,,,,,1,0.5923
9690,1175,(2) Younger,(1) Female,F8,(15) HEALTH PROFESSIONALS I,0.0,1.0,0.0,1,0.5923
9691,1542,(2) Younger,(1) Female,F8,(25) TEACHERS (EXCEPT COLLEGE),0.0,0.0,0.0,1,0.5923
9692,1606,(2) Younger,(1) Female,F8,(15) HEALTH PROFESSIONALS I,0.0,1.0,0.0,1,0.5923
9693,1654,(2) Younger,(1) Female,F8,(22) BUSINESS,0.0,0.0,0.0,1,0.5923
9694,1826,(2) Younger,(1) Female,F8,(16) OTHER SCIENTIFIC/TECHNICAL PROFESSSIONALS,1.0,0.0,0.0,1,0.5923
9695,1900,(2) Younger,(1) Female,F8,(21) HEALTH PROFESSIONALS II,0.0,1.0,0.0,1,0.5923
9696,1955,(2) Younger,(1) Female,F8,(17) LAW AND RELATED,0.0,0.0,0.0,1,0.5923
9697,2044,(2) Younger,(1) Female,F8,(18) OTHER PROFESSIONALS,0.0,0.0,0.0,1,0.5923
9698,2070,(2) Younger,(1) Female,F8,(22) BUSINESS,0.0,0.0,0.0,1,0.5923
9699,2274,(2) Younger,(1) Female,F8,(52) SERVICE,0.0,0.0,0.0,1,0.5923
9700,2554,(2) Younger,(1) Female,F8,(52) SERVICE,0.0,0.0,0.0,1,0.5923
9701,2637,(2) Younger,(1) Female,F8,(14) SOCIAL SCIENTISTS,0.0,0.0,1.0,1,0.5923
